,AO1,BB1,BK,CG,CS1,ER,ERA,G1,GF,GIDP,GO1,GO_AO1,GS,H1,HB,HLD,HR1,IBB1,IP,L,NP,OBP1,OPS,PK,R1,SB1,SHO,SLG1,SO1,SV,SVO,TBF,W,WHIP,WP,WPCT,team,year
2455,-,387,0,107,-,333,2.15,155,48,-,-,-,155,1151,63,-,7,-,1397.0,69,-,.294,-,-,478,-,15,-,607,5,-,5446,83,1.10,22,.546,St. Louis Browns,1907
2456,-,328,1,108,-,319,2.02,157,49,-,-,-,157,1172,34,-,16,-,1424.1,64,-,.280,-,-,459,-,18,-,548,5,-,5488,90,1.05,24,.584,Cleveland Naps,1907
2457,-,284,3,107,-,349,2.22,156,49,-,-,-,156,1165,28,-,11,-,1414.0,64,-,.268,-,-,470,-,23,-,623,10,-,5501,88,1.02,30,.579,Chicago White Sox,1907
2458,-,406,1,100,-,331,2.12,155,55,-,-,-,155,1142,52,-,16,-,1402.1,56,-,.287,-,-,474,-,24,-,468,9,-,5584,98,1.10,19,.636,Pittsburgh Pirates,1907
2459,-,437,2,108,-,341,2.14,158,50,-,-,-,158,1137,39,-,20,-,1433.2,55,-,.287,-,-,461,-,29,-,668,12,-,5611,99,1.10,34,.643,Chicago Cubs,1907
2460,-,458,3,121,-,496,3.33,152,30,-,-,-,152,1324,68,-,28,-,1338.2,90,-,.339,-,-,651,-,9,-,426,2,-,5462,58,1.33,26,.392,Boston Doves,1906
2461,-,344,2,106,-,467,3.11,154,48,-,-,-,154,1383,48,-,10,-,1351.1,102,-,.319,-,-,690,-,12,-,569,5,-,5568,49,1.28,51,.325,Washington Senators,1906
2462,-,428,0,93,-,449,3.03,152,59,-,-,-,152,1327,48,-,13,-,1333.2,78,-,.325,-,-,671,-,10,-,511,6,-,5547,70,1.32,28,.473,New York Highlanders,1906
2463,-,444,0,118,-,362,2.41,156,38,-,-,-,156,1223,66,-,16,-,1351.1,87,-,.322,-,-,519,-,10,-,481,2,-,5387,66,1.23,10,.431,Cincinnati Reds,1906
2464,-,380,0,120,-,355,2.33,153,33,-,-,-,153,1281,48,-,8,-,1370.2,58,-,.308,-,-,537,-,15,-,512,6,-,5557,92,1.21,20,.613,Detroit Tigers,1906
2465,-,463,0,125,-,359,2.38,153,28,-,-,-,153,1218,39,-,16,-,1356.1,83,-,.319,-,-,522,-,20,-,479,1,-,5397,65,1.24,24,.439,Brooklyn Superbas,1906
2466,-,305,1,112,-,347,2.22,157,45,-,-,-,157,1279,22,-,13,-,1406.1,64,-,.289,-,-,475,-,17,-,604,9,-,5555,87,1.13,31,.576,Chicago White Sox,1906
2467,-,352,1,129,-,400,2.61,155,26,-,-,-,155,1254,51,-,17,-,1381.1,83,-,.299,-,-,560,-,15,-,463,9,-,5534,69,1.16,20,.454,St. Louis Browns,1906
2468,-,500,3,127,-,409,2.70,155,26,-,-,-,155,1212,49,-,20,-,1365.2,101,-,.318,-,-,609,-,19,-,594,2,-,5542,52,1.25,49,.340,St. Louis Cardinals,1906
2469,-,362,0,127,-,350,2.26,158,31,-,-,-,158,1253,55,-,8,-,1392.2,67,-,.299,-,-,523,-,20,-,513,5,-,5580,85,1.16,44,.559,Cleveland Naps,1906
2470,-,368,1,111,-,348,2.30,157,47,-,-,-,157,1207,46,-,12,-,1363.0,63,-,.299,-,-,507,-,24,-,497,5,-,5421,91,1.16,20,.591,Pittsburgh Pirates,1906
2471,-,369,2,109,-,373,2.45,155,48,-,-,-,155,1219,40,-,24,-,1371.0,71,-,.294,-,-,511,-,22,-,655,13,-,5540,82,1.16,41,.536,New York Giants,1906
2472,-,337,4,100,-,385,2.45,155,55,-,-,-,155,1222,39,-,22,-,1414.0,90,-,.287,-,-,556,-,17,-,517,7,-,5570,59,1.10,24,.396,Boston Red Sox,1906
2473,-,422,1,110,-,351,2.43,149,39,-,-,-,149,1095,52,-,13,-,1299.1,64,-,.304,-,-,481,-,21,-,499,4,-,5166,83,1.17,20,.565,Philadelphia Phillies,1906
2474,-,378,1,106,-,353,2.35,150,44,-,-,-,150,1106,66,-,13,-,1354.2,57,-,.290,-,-,509,-,27,-,789,6,-,5353,88,1.10,36,.607,Philadelphia Athletics,1906
2475,-,402,1,114,-,219,1.44,155,40,-,-,-,155,1054,38,-,11,-,1373.1,45,-,.281,-,-,390,-,32,-,586,8,-,5315,107,1.06,25,.704,Chicago Cubs,1906
2476,-,389,0,128,-,454,3.06,151,23,-,-,-,151,1398,58,-,14,-,1334.1,78,-,.331,-,-,596,-,7,-,469,4,-,5578,71,1.34,24,.477,Detroit Tigers,1905
2477,-,451,1,115,-,478,3.25,151,36,-,-,-,151,1331,43,-,15,-,1322.2,95,-,.330,-,-,670,-,13,-,558,1,-,5524,55,1.35,34,.367,Washington Senators,1905
2478,-,436,2,137,-,465,3.14,152,14,-,-,-,152,1291,56,-,24,-,1334.1,102,-,.328,-,-,648,-,10,-,562,0,-,5440,49,1.29,26,.325,Boston Beaneaters,1905
2479,-,285,3,124,-,524,3.41,155,31,-,-,-,155,1360,42,-,37,-,1382.0,105,-,.304,-,-,711,-,6,-,549,6,-,5553,49,1.19,26,.318,Boston Americans,1905
2480,-,470,3,126,-,409,2.69,155,31,-,-,-,155,1248,51,-,14,-,1369.2,87,-,.320,-,-,582,-,12,-,567,5,-,5523,64,1.25,34,.424,Cincinnati Reds,1905
2481,-,453,2,119,-,469,3.13,153,34,-,-,-,153,1255,38,-,15,-,1348.2,86,-,.316,-,-,625,-,22,-,476,11,-,5526,66,1.27,18,.434,Brooklyn Superbas,1905
2482,-,479,3,118,-,421,2.80,154,36,-,-,-,154,1246,58,-,17,-,1354.0,98,-,.318,-,-,607,-,4,-,559,2,-,5606,52,1.27,37,.347,St. Louis Cardinals,1905
2483,-,351,2,99,-,419,2.78,155,56,-,-,-,155,1236,45,-,21,-,1357.2,61,-,.301,-,-,544,-,18,-,605,5,-,5429,90,1.17,36,.596,New York Highlanders,1905
2484,-,309,0,116,-,334,2.21,154,38,-,-,-,154,1234,42,-,13,-,1358.0,60,-,.294,-,-,464,-,27,-,532,2,-,5387,93,1.14,26,.608,Pittsburgh Pirates,1905
2485,-,394,1,105,-,369,2.49,153,49,-,-,-,152,1207,25,-,13,-,1334.1,56,-,.300,-,-,508,-,19,-,639,18,-,5425,96,1.20,24,.632,New York Giants,1905
2486,-,255,1,117,-,326,2.13,154,37,-,-,-,154,1212,32,-,11,-,1375.1,58,-,.280,-,-,460,-,32,-,543,4,-,5345,93,1.07,33,.616,Chicago White Sox,1905
2487,-,436,2,108,-,388,2.58,154,44,-,-,-,154,1201,64,-,18,-,1354.1,82,-,.304,-,-,568,-,21,-,500,5,-,5601,71,1.21,33,.464,Philadelphia Phillies,1905
2488,-,425,1,107,-,382,2.60,149,42,-,-,-,149,1135,57,-,9,-,1322.0,67,-,.304,-,-,536,-,19,-,749,4,-,5315,78,1.18,30,.538,Philadelphia Athletics,1905
2489,-,365,1,133,-,328,2.09,157,24,-,-,-,157,1197,48,-,16,-,1412.2,64,-,.290,-,-,482,-,27,-,530,4,-,5560,89,1.11,23,.582,Cleveland Naps,1905
2490,-,314,2,133,-,336,2.23,154,21,-,-,-,154,1132,58,-,14,-,1357.2,73,-,.284,-,-,501,-,17,-,558,5,-,5302,76,1.07,38,.510,St. Louis Browns,1905
2491,-,446,4,125,-,240,1.56,155,30,-,-,-,154,1018,53,-,12,-,1388.1,36,-,.280,-,-,381,-,30,-,702,10,-,5427,116,1.05,20,.763,Chicago Cubs,1905
2492,-,367,2,135,-,419,2.80,154,19,-,-,-,154,1431,49,-,28,-,1347.2,96,-,.329,-,-,741,-,10,-,411,2,-,5608,58,1.33,31,.377,St. Louis Cardinals,1904
2493,-,476,1,125,-,562,3.76,155,30,-,-,-,155,1416,64,-,24,-,1347.0,104,-,.343,-,-,807,-,7,-,556,3,-,5704,48,1.40,19,.316,Brooklyn Superbas,1904
2494,-,439,1,119,-,457,3.01,155,36,-,-,-,155,1409,54,-,22,-,1365.2,74,-,.335,-,-,698,-,10,-,547,2,-,5681,79,1.35,32,.516,Cincinnati Reds,1904
2495,-,433,3,139,-,541,3.52,156,17,-,-,-,156,1390,43,-,36,-,1383.0,103,-,.326,-,-,731,-,14,-,533,0,-,5729,51,1.32,43,.331,Boston Beaneaters,1904
2496,-,411,1,119,-,437,2.81,155,36,-,-,-,155,1303,66,-,21,-,1398.2,69,-,.316,-,-,603,-,12,-,516,5,-,5639,83,1.23,27,.546,Philadelphia Phillies,1904
2497,-,389,1,113,-,440,2.86,155,43,-,-,-,155,1270,59,-,12,-,1382.2,57,-,.308,-,-,570,-,12,-,512,6,-,5577,96,1.20,36,.627,Pittsburgh Pirates,1904
2498,-,334,0,140,-,431,2.85,155,15,-,-,-,155,1251,60,-,23,-,1363.1,78,-,.300,-,-,587,-,16,-,555,0,-,5486,76,1.16,32,.494,Cleveland Naps,1904
2499,-,385,1,118,-,434,2.87,154,36,-,-,-,154,1250,62,-,12,-,1362.1,87,-,.307,-,-,623,-,12,-,539,1,-,5535,64,1.20,32,.424,Washington Senators,1904
2500,-,396,1,88,-,440,2.93,152,64,-,-,-,152,1235,43,-,26,-,1353.2,78,-,.305,-,-,622,-,19,-,642,4,-,5487,71,1.20,46,.477,New York Highlanders,1904
2501,-,474,1,124,-,424,2.83,154,30,-,-,-,154,1226,50,-,11,-,1348.0,74,-,.316,-,-,608,-,17,-,578,1,-,5546,79,1.26,19,.516,Detroit Tigers,1904
2502,-,389,0,134,-,421,2.74,156,22,-,-,-,156,1245,61,-,19,-,1384.2,99,-,.303,-,-,608,-,11,-,633,2,-,5596,54,1.18,41,.353,St. Louis Browns,1904
2503,-,292,1,124,-,428,2.84,153,29,-,-,-,153,1198,43,-,33,-,1356.1,74,-,.286,-,-,564,-,15,-,652,1,-,5352,78,1.10,25,.513,Boston Americans,1904
2504,-,364,3,117,-,364,2.39,155,38,-,-,-,155,1160,31,-,25,-,1370.0,48,-,.284,-,-,505,-,18,-,760,15,-,5469,105,1.11,58,.686,New York Giants,1904
2505,-,409,4,117,-,337,2.19,152,35,-,-,-,152,1137,63,-,21,-,1383.1,56,-,.292,-,-,492,-,19,-,895,0,-,5505,92,1.12,40,.622,Philadelphia Athletics,1904
2506,-,329,0,131,-,315,1.99,158,27,-,-,-,158,1163,31,-,11,-,1427.0,60,-,.275,-,-,450,-,16,-,613,0,-,5542,92,1.05,39,.605,Chicago White Sox,1904
2507,-,385,2,133,-,319,2.04,155,22,-,-,-,155,1135,51,-,14,-,1407.1,61,-,.286,-,-,442,-,23,-,627,2,-,5500,92,1.08,21,.601,Chicago Cubs,1904
2508,-,347,2,137,-,547,3.62,157,20,-,-,-,157,1487,59,-,19,-,1359.2,113,-,.330,-,-,743,-,7,-,533,4,-,5739,38,1.35,39,.252,Washington Senators,1903
2509,-,500,5,136,-,514,3.43,155,19,-,-,-,155,1405,52,-,25,-,1348.1,98,-,.343,-,-,749,-,13,-,544,0,-,5709,55,1.41,50,.359,Boston Beaneaters,1903
2510,-,425,8,131,-,505,3.39,155,24,-,-,-,155,1418,70,-,22,-,1339.1,100,-,.332,-,-,784,-,10,-,469,2,-,5754,52,1.38,32,.342,Philadelphia Phillies,1903
2511,-,414,4,135,-,401,2.70,154,18,-,-,-,154,1281,59,-,27,-,1337.1,97,-,.319,-,-,614,-,12,-,453,2,-,5494,56,1.27,28,.366,Brooklyn Superbas,1903
2512,-,333,0,135,-,443,2.83,156,21,-,-,-,156,1335,61,-,25,-,1410.0,87,-,.302,-,-,604,-,13,-,577,1,-,5719,65,1.18,25,.428,St. Louis Browns,1903
2513,-,433,1,143,-,440,2.77,162,19,-,-,-,162,1345,69,-,16,-,1430.0,90,-,.313,-,-,627,-,15,-,556,0,-,5894,62,1.24,37,.408,Detroit Tigers,1903
2514,-,285,1,141,-,335,2.22,154,13,-,-,-,154,1273,36,-,10,-,1356.2,65,-,.293,-,-,482,-,20,-,627,0,-,5432,86,1.15,36,.570,Cleveland Naps,1903
2515,-,379,5,133,-,433,2.89,156,23,-,-,-,156,1273,53,-,13,-,1348.1,66,-,.306,-,-,592,-,15,-,455,1,-,5571,87,1.23,30,.569,Pittsburgh Pirates,1903
2516,-,343,4,142,-,362,2.34,157,15,-,-,-,157,1256,55,-,13,-,1392.2,65,-,.295,-,-,547,-,12,-,502,2,-,5609,88,1.15,33,.575,Cincinnati Reds,1903
2517,-,319,2,146,-,314,2.07,155,8,-,-,-,154,1286,38,-,23,-,1368.0,79,-,.286,-,-,595,-,7,-,529,2,-,5742,75,1.17,22,.487,St. Louis Cardinals,1903
2518,-,233,1,148,-,331,2.12,157,9,-,-,-,157,1208,29,-,31,-,1406.0,59,-,.270,-,-,466,-,21,-,612,1,-,5448,95,1.02,22,.617,Boston Americans,1903
2519,-,311,0,123,-,394,2.57,155,32,-,-,-,155,1180,41,-,29,-,1380.2,59,-,.282,-,-,526,-,15,-,684,1,-,5440,92,1.08,41,.609,New York Highlanders,1903
2520,-,366,2,136,-,355,2.35,155,19,-,-,-,155,1149,62,-,13,-,1361.1,70,-,.291,-,-,503,-,26,-,887,0,-,5428,81,1.11,23,.536,Philadelphia Athletics,1903
2521,-,303,2,134,-,353,2.30,156,22,-,-,-,156,1161,46,-,13,-,1380.0,65,-,.279,-,-,482,-,26,-,550,3,-,5416,89,1.06,37,.578,Chicago White Sox,1903
2522,-,402,5,139,-,354,2.30,156,17,-,-,-,156,1150,36,-,16,-,1383.2,60,-,.285,-,-,517,-,18,-,618,6,-,5565,93,1.12,24,.608,Chicago Cubs,1903
2523,-,349,5,127,-,337,2.17,158,29,-,-,-,157,1151,35,-,36,-,1396.2,47,-,.276,-,-,476,-,21,-,707,15,-,5561,106,1.07,29,.693,New York Giants,1903
2524,-,425,1,126,-,534,3.96,139,13,-,-,-,139,1347,62,-,21,-,1212.1,86,-,.352,-,-,743,-,5,-,381,3,-,5206,49,1.46,38,.363,Philadelphia Phillies,1902
2525,-,430,2,111,-,494,3.67,139,28,-,-,-,139,1353,54,-,25,-,1212.1,94,-,.350,-,-,787,-,4,-,419,2,-,5245,43,1.47,32,.314,St. Louis Cardinals,1902
2526,-,460,0,125,-,456,3.34,140,15,-,-,-,140,1310,54,-,30,-,1228.2,80,-,.348,-,-,699,-,8,-,516,1,-,5234,58,1.44,39,.420,Boston Beaneaters,1902
2527,-,306,1,122,-,519,3.82,140,18,-,-,-,140,1333,41,-,38,-,1223.2,94,-,.325,-,-,691,-,6,-,452,3,-,5170,43,1.34,25,.314,Washington Senators,1902
2528,-,377,1,118,-,467,3.44,139,22,-,-,-,139,1276,70,-,18,-,1221.1,66,-,.339,-,-,686,-,11,-,438,4,-,5086,70,1.35,35,.515,Brooklyn Superbas,1902
2529,-,378,0,126,-,420,3.07,141,15,-,-,-,141,1277,65,-,14,-,1230.0,65,-,.331,-,-,659,-,11,-,480,1,-,5200,74,1.35,24,.532,Cincinnati Reds,1902
2530,-,287,1,114,-,414,3.02,138,24,-,-,-,138,1233,53,-,23,-,1235.0,77,-,.309,-,-,613,-,9,-,391,4,-,5095,60,1.23,22,.438,Chicago White Sox,1902
2531,-,237,0,124,-,376,2.77,139,15,-,-,-,139,1220,36,-,26,-,1222.1,74,-,.300,-,-,525,-,12,-,511,3,-,4979,65,1.19,22,.468,St. Louis Browns,1902
2532,-,371,1,115,-,414,2.95,142,27,-,-,-,142,1257,40,-,20,-,1262.2,55,-,.316,-,-,567,-,8,-,628,8,-,5281,84,1.29,32,.604,New York Giants,1902
2533,-,336,0,123,-,366,2.75,137,14,-,-,-,137,1169,27,-,19,-,1196.0,71,-,.310,-,-,539,-,15,-,554,2,-,4943,65,1.26,21,.478,Detroit Tigers,1902
2534,-,245,1,111,-,411,3.08,136,25,-,-,-,136,1171,41,-,19,-,1201.1,62,-,.298,-,-,573,-,7,-,463,2,-,4882,72,1.18,22,.537,New York Highlanders,1902
2535,-,384,1,117,-,405,2.91,141,26,-,-,-,141,1215,41,-,9,-,1251.1,49,-,.316,-,-,615,-,16,-,454,5,-,5197,91,1.28,29,.650,Pittsburgh Pirates,1902
2536,-,354,0,117,-,297,2.16,139,23,-,-,-,139,1182,37,-,14,-,1240.1,56,-,.307,-,-,599,-,6,-,451,6,-,5122,82,1.24,23,.594,Chicago Cubs,1902
2537,-,271,0,125,-,377,2.73,140,15,-,-,-,140,1161,35,-,16,-,1243.2,63,-,.293,-,-,579,-,20,-,521,0,-,5014,77,1.15,27,.550,Cleveland Naps,1902
2538,-,315,2,112,-,399,2.98,137,25,-,-,-,137,1124,72,-,20,-,1207.0,60,-,.305,-,-,519,-,10,-,728,1,-,4953,75,1.19,38,.556,Philadelphia Athletics,1902
2539,-,269,1,123,-,358,2.57,141,18,-,-,-,141,1142,36,-,23,-,1255.0,47,-,.288,-,-,505,-,20,-,579,4,-,5027,91,1.12,18,.659,Boston Americans,1902
2540,-,354,0,119,-,582,4.33,141,21,-,-,-,140,1531,37,-,30,-,1210.1,88,-,.359,-,-,848,-,3,-,258,1,-,5352,50,1.56,26,.362,Baltimore Orioles,1901
2541,-,312,2,130,-,585,4.36,138,8,-,-,-,138,1403,50,-,56,-,1207.2,75,-,.340,-,-,790,-,2,-,300,1,-,5188,61,1.42,20,.449,Washington Senators,1901
2542,-,338,0,112,-,474,3.47,140,28,-,-,-,140,1399,37,-,16,-,1227.2,78,-,.337,-,-,695,-,7,-,400,4,-,5263,56,1.41,19,.418,St. Louis Cardinals,1901
2543,-,334,3,118,-,471,3.50,138,20,-,-,-,138,1323,57,-,12,-,1211.0,81,-,.332,-,-,649,-,8,-,504,3,-,5159,56,1.37,31,.409,Philadelphia Phillies,1901
2544,-,370,1,116,-,471,3.56,137,21,-,-,-,137,1267,44,-,20,-,1190.2,83,-,.333,-,-,652,-,9,-,245,3,-,5055,52,1.37,29,.385,Detroit Tigers,1901
2545,-,368,3,114,-,444,3.29,137,23,-,-,-,137,1292,63,-,33,-,1216.1,53,-,.333,-,-,636,-,5,-,455,2,-,5171,83,1.36,28,.610,Philadelphia Athletics,1901
2546,-,331,0,116,-,463,3.41,138,22,-,-,-,138,1269,49,-,30,-,1221.2,60,-,.323,-,-,602,-,11,-,346,0,-,5113,74,1.31,31,.552,Chicago White Sox,1901
2547,-,343,1,120,-,461,3.34,140,19,-,-,-,139,1273,44,-,36,-,1244.0,58,-,.320,-,-,607,-,7,-,348,2,-,5187,78,1.30,18,.574,St. Louis Browns,1901
2548,-,411,0,116,-,439,3.28,137,21,-,-,-,137,1199,48,-,26,-,1204.1,67,-,.327,-,-,667,-,16,-,361,3,-,5073,69,1.34,37,.507,Cleveland Bronchos,1901
2549,-,352,0,130,-,368,2.67,141,11,-,-,-,141,1228,55,-,15,-,1239.0,70,-,.317,-,-,566,-,9,-,430,1,-,5160,70,1.28,23,.500,Cincinnati Reds,1901
2550,-,326,1,123,-,416,3.02,138,15,-,-,-,138,1217,40,-,27,-,1238.0,60,-,.311,-,-,600,-,6,-,431,1,-,5092,77,1.25,16,.562,Boston Americans,1901
2551,-,372,0,124,-,365,2.61,142,17,-,-,-,141,1233,46,-,16,-,1259.2,64,-,.315,-,-,516,-,14,-,523,4,-,5233,73,1.27,28,.533,Boston Beaneaters,1901
2552,-,332,2,118,-,384,2.82,141,21,-,-,-,139,1193,53,-,16,-,1226.1,88,-,.312,-,-,590,-,11,-,501,1,-,5065,48,1.24,32,.353,New York Giants,1901
2553,-,279,1,132,-,265,1.87,143,9,-,-,-,141,1234,44,-,7,-,1275.1,69,-,.300,-,-,501,-,17,-,437,2,-,5182,68,1.19,26,.496,Chicago Orphans,1901
2554,-,250,1,131,-,323,2.30,142,10,-,-,-,141,1142,61,-,4,-,1264.2,36,-,.288,-,-,440,-,21,-,564,3,-,5048,103,1.10,19,.741,Pittsburgh Pirates,1901
2555,-,363,0,131,-,376,2.69,141,10,-,-,-,141,1113,38,-,10,-,1256.0,63,-,.298,-,-,519,-,14,-,536,3,-,5084,75,1.18,27,.543,Brooklyn Superbas,1901
2556,-,284,0,118,-,538,4.09,138,20,-,-,-,138,1396,62,-,51,-,1183.0,72,-,.338,-,-,771,-,8,-,308,2,-,5156,61,1.42,13,.459,Washington Senators,1900
2557,-,365,0,126,-,587,4.17,142,16,-,-,-,142,1469,68,-,51,-,1265.2,87,-,.344,-,-,818,-,4,-,542,0,-,5532,52,1.45,31,.374,Cincinnati Reds,1900
2558,-,464,4,122,-,541,4.12,138,16,-,-,-,138,1365,71,-,22,-,1182.1,82,-,.358,-,-,831,-,7,-,334,4,-,5312,54,1.55,42,.397,Cleveland Blues,1900
2559,-,377,3,118,-,530,3.87,141,23,-,-,-,141,1389,62,-,24,-,1232.0,85,-,.341,-,-,755,-,11,-,542,1,-,5358,52,1.43,49,.380,New York Giants,1900
2560,-,395,0,107,-,549,4.06,139,32,-,-,-,139,1383,63,-,32,-,1218.0,89,-,.344,-,-,828,-,3,-,376,4,-,5356,48,1.46,34,.350,Milwaukee Brewers,1900
2561,-,344,0,115,-,480,3.73,135,19,-,-,-,134,1313,48,-,21,-,1158.0,65,-,.338,-,-,750,-,4,-,271,3,-,5045,68,1.43,29,.511,Baltimore Orioles,1900
2562,-,374,0,124,-,534,4.00,137,13,-,-,-,137,1346,54,-,20,-,1200.2,62,-,.339,-,-,760,-,6,-,350,1,-,5239,74,1.43,40,.544,Philadelphia Athletics,1900
2563,-,313,0,118,-,436,3.30,136,17,-,-,-,135,1328,47,-,22,-,1188.2,61,-,.330,-,-,696,-,8,-,307,2,-,5118,74,1.38,18,.548,Detroit Tigers,1900
2564,-,324,2,131,-,357,2.59,140,9,-,-,-,140,1348,53,-,27,-,1241.2,86,-,.326,-,-,698,-,2,-,586,0,-,5286,53,1.35,31,.381,Chicago Orphans,1900
2565,-,332,1,118,-,519,3.68,142,24,-,-,-,142,1333,57,-,39,-,1269.2,64,-,.321,-,-,689,-,5,-,445,5,-,5363,76,1.31,34,.543,St. Louis Cardinals,1900
2566,-,435,1,111,-,424,3.14,137,26,-,-,-,137,1244,50,-,18,-,1213.2,57,-,.332,-,-,600,-,7,-,583,5,-,5209,79,1.38,28,.581,Brooklyn Superbas,1900
2567,-,312,1,110,-,403,2.98,137,27,-,-,-,137,1250,52,-,27,-,1218.1,53,-,.315,-,-,632,-,11,-,394,2,-,5130,83,1.28,32,.610,Chicago White Sox,1900
2568,-,259,2,125,-,397,2.87,140,15,-,-,-,140,1221,48,-,19,-,1246.2,57,-,.300,-,-,543,-,15,-,480,2,-,5101,83,1.19,24,.593,Philadelphia Phillies,1900
2569,-,244,2,119,-,357,2.58,140,21,-,-,-,140,1198,60,-,20,-,1244.2,49,-,.296,-,-,534,-,15,-,505,4,-,5071,90,1.16,21,.647,Pittsburgh Pirates,1900
2570,-,294,0,123,-,411,3.04,138,15,-,-,-,138,1178,40,-,33,-,1217.0,57,-,.301,-,-,608,-,7,-,396,1,-,5026,79,1.21,12,.581,Boston Americans,1900
2571,-,349,2,128,-,407,2.90,140,12,-,-,-,140,1196,38,-,29,-,1263.0,69,-,.304,-,-,556,-,11,-,558,0,-,5204,69,1.22,29,.500,Boston Beaneaters,1900
2572,-,402,2,116,-,573,4.13,141,25,-,-,-,141,1506,67,-,29,-,1248.2,63,-,.357,-,-,792,-,7,-,284,3,-,5531,75,1.53,23,.543,Philadelphia Phillies,1899
2573,-,442,4,113,-,531,3.96,141,28,-,-,-,141,1423,94,-,26,-,1207.1,78,-,.363,-,-,823,-,4,-,277,0,-,5399,60,1.54,32,.435,New York Giants,1899
2574,-,299,2,117,-,508,3.76,141,24,-,-,-,141,1373,41,-,37,-,1217.1,75,-,.331,-,-,748,-,12,-,325,0,-,5180,65,1.37,23,.464,St. Louis Cardinals,1899
2575,-,405,2,104,-,530,3.89,141,36,-,-,-,141,1370,71,-,30,-,1225.2,54,-,.346,-,-,722,-,8,-,300,4,-,5335,82,1.45,22,.603,Brooklyn Superbas,1899
2576,-,404,1,118,-,543,3.83,144,26,-,-,-,144,1383,60,-,28,-,1274.2,77,-,.337,-,-,745,-,9,-,399,1,-,5477,62,1.40,31,.446,Cincinnati Reds,1899
2577,-,324,0,137,-,393,2.78,146,9,-,-,-,146,1375,81,-,21,-,1271.0,75,-,.330,-,-,751,-,9,-,357,1,-,5399,65,1.34,25,.464,Chicago Orphans,1899
2578,-,463,4,116,-,513,3.72,142,26,-,-,-,142,1263,52,-,59,-,1240.1,72,-,.335,-,-,739,-,8,-,340,2,-,5310,66,1.39,36,.478,Boston Beaneaters,1899
2579,-,295,1,114,-,418,3.06,140,26,-,-,-,140,1232,64,-,24,-,1229.0,60,-,.312,-,-,612,-,11,-,415,1,-,5092,79,1.24,28,.568,Pittsburgh Pirates,1899
2580,-,522,10,138,-,894,6.37,154,16,-,-,-,154,1844,109,-,43,-,1264.0,134,-,.408,-,-,1252,-,0,-,215,0,-,6071,20,1.87,40,.130,Cleveland Spiders,1898
2581,-,422,4,131,-,713,4.93,155,24,-,-,-,155,1649,78,-,35,-,1300.1,98,-,.367,-,-,983,-,3,-,328,0,-,5849,54,1.59,27,.355,Washington Senators,1898
2582,-,628,7,138,-,610,4.29,151,13,-,-,-,151,1454,93,-,19,-,1278.1,90,-,.374,-,-,863,-,4,-,397,0,-,5811,60,1.63,59,.400,New York Giants,1898
2583,-,323,7,134,-,518,3.45,155,21,-,-,-,155,1509,66,-,33,-,1351.2,77,-,.330,-,-,775,-,5,-,287,2,-,5744,75,1.36,16,.493,Louisville Colonels,1898
2584,-,321,2,134,-,500,3.36,155,21,-,-,-,155,1476,54,-,41,-,1340.2,67,-,.327,-,-,739,-,7,-,331,1,-,5664,84,1.34,25,.556,St. Louis Cardinals,1898
2585,-,370,7,130,-,559,3.70,156,26,-,-,-,156,1484,76,-,26,-,1361.0,67,-,.333,-,-,770,-,8,-,360,5,-,5802,83,1.36,18,.553,Cincinnati Reds,1898
2586,-,330,5,147,-,350,2.37,152,5,-,-,-,152,1433,82,-,20,-,1331.1,73,-,.328,-,-,763,-,8,-,313,1,-,5632,75,1.32,18,.507,Chicago Orphans,1898
2587,-,349,2,132,-,480,3.31,151,19,-,-,-,151,1403,69,-,13,-,1304.1,62,-,.329,-,-,691,-,9,-,294,4,-,5531,86,1.34,31,.581,Baltimore Orioles,1898
2588,-,437,6,117,-,545,3.60,154,37,-,-,-,154,1464,68,-,27,-,1364.0,73,-,.337,-,-,765,-,9,-,334,4,-,5850,76,1.39,22,.510,Pittsburgh Pirates,1898
2589,-,370,6,129,-,514,3.47,154,25,-,-,-,154,1398,79,-,17,-,1333.1,58,-,.327,-,-,743,-,15,-,281,2,-,5640,94,1.33,38,.618,Philadelphia Phillies,1898
2590,-,463,3,121,-,458,3.25,148,27,-,-,-,148,1320,50,-,32,-,1269.1,47,-,.337,-,-,658,-,9,-,331,9,-,5444,101,1.40,33,.682,Brooklyn Superbas,1898
2591,-,432,2,138,-,489,3.26,153,15,-,-,-,153,1273,68,-,44,-,1348.0,57,-,.316,-,-,645,-,13,-,385,4,-,5610,95,1.26,34,.625,Boston Beaneaters,1898
2592,-,450,1,129,-,657,4.52,155,26,-,-,-,155,1577,78,-,29,-,1307.0,101,-,.360,-,-,939,-,0,-,371,1,-,5854,51,1.55,40,.336,Washington Senators,1897
2593,-,372,1,133,-,667,4.53,154,21,-,-,-,154,1584,86,-,32,-,1324.1,111,-,.349,-,-,929,-,0,-,288,2,-,5843,39,1.48,30,.260,St. Louis Cardinals,1897
2594,-,399,2,129,-,533,3.72,150,21,-,-,-,150,1440,81,-,23,-,1288.1,71,-,.342,-,-,784,-,10,-,325,0,-,5615,78,1.43,27,.523,Philadelphia Phillies,1897
